"title","release_year","runtime_minutes","rating","box_office","director_id","country_id"
"Playing with Fire","2019","96",,"69412425",,
"The Good Liar","2019","109",,"33856058",,
"Klaus","2019","96",,"0",,
"Let It Snow","2019","93",,"0",,
"Last Christmas","2019","102",,"121600000",,
"The Personal History of David Copperfield","2019","119",,"11620337",,
"La Belle Époque","2019","115",,"13935410",,
"I Lost My Body","2019","81",,"0",,
"Holiday in the Wild","2019","85",,"0",,
"Midway","2019","138",,"127400000",,
"The Aeronauts","2019","100",,"3485251",,
"Dedicated to my ex","2019","94",,"1315376",,
"Earthquake Bird","2019","107",,"0",,
"Harriet","2019","125",,"0",,
"Little Joe","2019","106",,"0",,
"The Irishman","2019","209",,"968853",,
"The Perfect Secret","2019","111",,"0",,
"Fidelity","2019","82",,"0",,
"Motherless Brooklyn","2019","145",,"18377736",,
"Into the Labyrinth","2019","130",,"2514679",,
"Doctor Sleep","2019","152",,"72385286",,
"Girl on the Third Floor","2019","93",,"0",,
"Black and Blue","2019","109",,"22741061",,
"Better Days","2019","135",,"225879065",,
"Rattlesnake","2019","85",,"0",,
"Twin Murders: The Silence of the White City","2019","110",,"0",,
"Countdown","2019","90",,"48021766",,
"21 Bridges","2019","99",,"49900000",,
"The Specials","2019","114",,"0",,
"Terminator: Dark Fate","2019","128",,"261119292",,
"The Man Without Gravity","2019","107",,"0",,
"I'm No Longer Here","2019","112",,"0",,
"Jojo Rabbit","2019","108",,"82468705",,
"The Lighthouse","2019","109",,"18262464",,
"Eli","2019","98",,"0",,
"The Kill Team","2019","87",,"0",,
"Maleficent: Mistress of Evil","2019","119",,"491730089",,
"A Cinderella Story: Christmas Wish","2019","93",,"0",,
"Mermaid Down","2019","91",,"0",,
"Jay and Silent Bob Reboot","2019","105",,"1011305",,
"Street Flow","2019","95",,"0",,
"El Camino: A Breaking Bad Movie","2019","123",,"0",,
"The King","2019","140",,"0",,
"Miracle in Cell No. 7","2019","132",,"28000000",,
"Jexi","2019","84",,"9341824",,
"Close to the Horizon","2019","117",,"0",,
"The Truth","2019","106",,"4873627",,
"The Addams Family","2019","87",,"204394183",,
"On a Magical Night","2019","88",,"0",,
"Papicha","2019","108",,"0",,
"Matthias & Maxime","2019","119",,"0",,
"Zombieland: Double Tap","2019","99",,"122800000",,
"Steven Universe: The Movie","2019","82",,"0",,
"Wonder Woman: Bloodlines","2019","83",,"0",,
"Dolemite Is My Name","2019","118",,"0",,
"Sorry We Missed You","2019","101",,"8766149",,
"Mr. Jones","2019","119",,"2855316",,
"War","2019","152",,"67540000",,
"Atlantics","2019","106",,"0",,
"Gemini Man","2019","117",,"173469516",,
"Jarhead: Law of Return","2019","103",,"0",,
"Joker","2019","122",,"1078958629",,
"Doom: Annihilation","2019","97",,"0",,
"An Officer and a Spy","2019","132",,"18878646",,
"Honey Boy","2019","94",,"3400977",,
"Marriage Story","2019","137",,"2300000",,
"While at War","2019","108",,"12277353",,
"In the Shadow of the Moon","2019","115",,"0",,
"The Laundromat","2019","96",,"0",,
"Judy","2019","118",,"38981322",,
"A Shaun the Sheep Movie: Farmageddon","2019","87",,"43133089",,
"In the Name of the Land","2019","103",,"0",,
"Inside Man: Most Wanted","2019","105",,"0",,
"Fractured","2019","101",,"0",,
"VFW","2019","92",,"23101",,
"Hello World","2019","98",,"0",,
"Between Two Ferns: The Movie","2019","82",,"0",,
"Bloodline","2019","97",,"0",,
"In the Tall Grass","2019","102",,"0",,
"Villains","2019","89",,"0",,
"Z","2019","83",,"0",,
"System Crasher","2019","118",,"0",,
"Abominable","2019","97",,"190304772",,
"Portrait of a Lady on Fire","2019","121",,"9923127",,
"Rambo: Last Blood","2019","89",,"91500000",,
"Chiara Ferragni: Unposted","2019","85",,"0",,
"Ad Astra","2019","123",,"127461872",,
"3 from Hell","2019","115",,"2295825",,
"The Game Changers","2019","88",,"0",,
"Tall Girl","2019","101",,"0",,
"Extra Ordinary","2019","94",,"0",,
"Can You Keep a Secret?","2019","94",,"1400000",,
"Haunt","2019","93",,"2243353",,
"Spread Your Wings","2019","113",,"12703596",,
"The Room","2019","100",,"44291",,
"Hustlers","2019","110",,"157563598",,
"Freaks","2019","105",,"368410",,
"Downton Abbey","2019","122",,"194694725",,
"The Report","2019","119",,"275000",,
"The Goldfinch","2019","149",,"0",,
"Someone, Somewhere","2019","110",,"0",,
"I See You","2019","98",,"0",,
"Corpus Christi","2019","116",,"9943901",,
"Bad Education","2019","108",,"0",,
"A Beautiful Day in the Neighborhood","2019","109",,"67900000",,
"Vivarium","2019","97",,"488000",,
"Live Twice, Love Once","2019","101",,"368430",,
"Violet Evergarden: Eternity and the Auto Memory Doll","2019","91",,"10841702",,
"Waiting for the Barbarians","2019","114",,"761361",,
"K-12","2019","92",,"359377",,
"My Brother Chases Dinosaurs","2019","102",,"0",,
"Mosul","2019","102",,"0",,
"The Banana Splits Movie","2019","89",,"0",,
"A Very Bad Friend","2019","94",,"0",,
"Our Friend","2019","124",,"0",,
"Martin Eden","2019","129",,"1681545",,
"Play","2019","108",,"0",,
"It Chapter Two","2019","169",,"473123154",,
"Scooby-Doo! Return to Zombie Island","2019","80",,"0",,
"Eye for an Eye","2019","107",,"2407571",,
"Tod@s Caen","2019","120",,"0",,
"Invisible Life","2019","140",,"0",,
"Don't Let Go","2019","107",,"5300000",,
"KONOSUBA – God's blessing on this wonderful world! Legend of Crimson","2019","90",,"5078942",,
"The Fanatic","2019","89",,"3153",,
"Uncut Gems","2019","136",,"50023780",,
"The Informer","2019","109",,"2927708",,
"Official Secrets","2019","112",,"0",,
"Falling Inn Love","2019","98",,"0",,
"5 Is the Perfect Number","2019","102",,"544436",,
"Running with the Devil","2019","100",,"0",,
"Gundala","2019","123",,"4223384",,
"Little Monsters","2019","94",,"0",,
"Paradise Hills","2019","95",,"0",,
"Bacurau","2019","131",,"3554178",,
"School Life","2019","111",,"0",,
"An Easy Girl","2019","92",,"0",,
"Tune in for Love","2019","122",,"8631781",,
"The Legend of Hei","2019","102",,"48045728",,
"A Hidden Life","2019","173",,"4645140",,
"Dave Chappelle: Sticks & Stones","2019","65",,"0",,
"NiNoKuni","2019","106",,"2858846",,
"Brittany Runs a Marathon","2019","103",,"7439448",,
"Burn","2019","89",,"25373",,
"Mr. Devil","2019","87",,"0",,
"Overcomer","2019","119",,"38026103",,
"Oh Mercy","2019","119",,"0",,
"Ready or Not","2019","95",,"57600000",,
"American Factory","2019","110",,"0",,
"Angel Has Fallen","2019","122",,"146661977",,
"Sextuplets","2019","100",,"0",,
"Iron Mask","2019","121",,"8685794",,
"Where'd You Go, Bernadette","2019","109",,"0",,
"The Nest","2019","109",,"0",,
"Heroic Losers","2019","116",,"7364054",,
"Angel of Mine","2019","98",,"230193",,
"47 Meters Down: Uncaged","2019","90",,"47582563",,
"Monos","2019","103",,"1929915",,
"Hair Love","2019","7",,"0",,
"Good Boys","2019","90",,"111037232",,
"Otherhood","2019","100",,"0",,
"Brian Banks","2019","99",,"4300000",,
"Blinded by the Light","2019","118",,"18144644",,
"The Peanut Butter Falcon","2019","97",,"23712097",,
"Light of My Life","2019","119",,"0",,
"The Art of Racing in the Rain","2019","109",,"33800000",,
"Danger Close: The Battle of Long Tan","2019","119",,"2078370",,
"Dora and the Lost City of Gold","2019","102",,"120600000",,
"The Kitchen","2019","103",,"16000000",,
"Night Hunter","2019","95",,"1012932",,
"Scary Stories to Tell in the Dark","2019","108",,"104545505",,
"Bring the Soul: The Movie","2019","105",,"12150259",,
"Father There Is Only One","2019","95",,"15894372",,
"Descendants 3","2019","106",,"0",,
"Luce","2019","109",,"2268204",,
"The Angry Birds Movie 2","2019","96",,"137792047",,
"A Score to Settle","2019","103",,"0",,
"EXIT","2019","103",,"69501772",,
"The Divine Fury","2019","129",,"11750306",,
"Fast & Furious Presents: Hobbs & Shaw","2019","137",,"760098996",,
"The Red Sea Diving Resort","2019","130",,"0",,
"Ne Zha","2019","110",,"742718496",,
"For Sama","2019","100",,"0",,
"Honeyland","2019","89",,"1133735",,
"Skin","2019","110",,"0",,
"A Rainy Day in New York","2019","92",,"23805899",,
"La Llorona","2019","97",,"294404",,
"Red Shoes and the Seven Dwarfs","2019","92",,"10054356",,
"Once Upon a Time... in Hollywood","2019","162",,"392105159",,
"Teen Titans Go! vs. Teen Titans","2019","76",,"0",,
"Batman: Hush","2019","82",,"0",,
"Secret Obsession","2019","97",,"0",,
"1BR","2019","90",,"16125",,
"Pokémon the Movie: Mewtwo Strikes Back - Evolution","2019","98",,"26654184",,
"The Farewell","2019","100",,"23076657",,
"Point Blank","2019","86",,"0",,
"Lying and Stealing","2019","100",,"0",,
"The Art of Self-Defense","2019","104",,"2400000",,
"The Lion King","2019","118",,"1662020819",,
"Stuber","2019","93",,"32400000",,
"Crawl","2019","87",,"91500000",,
"Ibiza","2019","86",,"0",,
"Midsommar","2019","147",,"48498408",,
"Kidnapping Stella","2019","89",,"0",,
"Porno","2019","98",,"0",,
"Spider-Man: Far From Home","2019","129",,"1131927996",,
"Ophelia","2019","114",,"242115",,
"Monica and Friends: Bonds","2019","97",,"1357142",,
"Anima","2019","15",,"0",,
"Annabelle Comes Home","2019","106",,"231252591",,
"Yesterday","2019","116",,"154608856",,
"The Influence","2019","99",,"0",,
"Ride Your Wave","2019","94",,"0",,
"Beanpole","2019","134",,"0",,
"Escape Plan: The Extractors","2019","97",,"1766092",,
"Above Suspicion","2019","104",,"21712",,
"Beats","2019","109",,"0",,
"Deerskin","2019","77",,"1686700",,
"Weathering with You","2019","112",,"186965409",,
"Child's Play","2019","90",,"44902237",,
"Anna","2019","119",,"31626978",,
"Toy Story 4","2019","100",,"1073841394",,
"Rascal Does Not Dream of a Dreaming Girl","2019","90",,"0",,
"Diego Maradona","2019","130",,"0",,
"Daughter of the Wolf","2019","88",,"0",,
"Plus One","2019","98",,"44112",,
"Shaft","2019","111",,"21360215",,
"Return to Horror Hotel","2019","83",,"0",,
"Men in Black: International","2019","115",,"253890701",,
"Playmobil: The Movie","2019","99",,"16349303",,
"Children of the Sea","2019","111",,"0",,
"The Last Black Man in San Francisco","2019","121",,"2975184",,
"I Am Mother","2019","114",,"643593",,
"Dark Phoenix","2019","114",,"252442974",,
"The Vast of Night","2019","91",,"0",,
"First Love","2019","108",,"0",,
"Deadwood: The Movie","2019","110",,"0",,
"Always Be My Maybe","2019","102",,"0",,
"Domino","2019","89",,"439085",,
"Parasite","2019","133",,"257591776",,
"Venice Calling","2019","95",,"0",,
"Ma","2019","99",,"61220856",,
"Godzilla: King of the Monsters","2019","132",,"387300138",,
"Game of Thrones: The Last Watch","2019","115",,"0",,
"Murder Mystery","2019","97",,"0",,
"Sibyl","2019","100",,"0",,
"Promare","2019","111",,"9869306",,
"Elisa & Marcela","2019","118",,"0",,
"Avengement","2019","88",,"0",,
"Rim of the World","2019","99",,"0",,
"Assimilate","2019","93",,"0",,
"Booksmart","2019","102",,"24849029",,
"The Secret Life of Pets 2","2019","86",,"429434163",,
"The Traitor","2019","151",,"0",,
"The Poison Rose","2019","98",,"323754",,
"Aladdin","2019","127",,"1097831681",,
"Alice and the Mayor","2019","103",,"0",,
"Rocketman","2019","121",,"167300000",,
"The Souvenir","2019","119",,"2087678",,
"We Have Always Lived in the Castle","2019","96",,"0",,
"The Silence","2019","90",,"2325977",,
"The Sun Is Also a Star","2019","100",,"6800000",,
"Cold Blood","2019","91",,"0",,
"The Gangster, the Cop, the Devil","2019","110",,"25775371",,
"The Dead Don't Die","2019","104",,"15325468",,
"John Wick: Chapter 3 - Parabellum","2019","131",,"326709727",,
"Life Like","2019","95",,"0",,
"We Die Young","2019","93",,"143837",,
"Brightburn","2019","91",,"33224654",,
"The Hustle","2019","94",,"97400000",,
"The Shiny Shrimps","2019","103",,"4645750",,
"Wine Country","2019","103",,"0",,
"See You Yesterday","2019","86",,"0",,
"The Intruder","2019","102",,"40600000",,
"A Dog's Journey","2019","109",,"78871079",,
"The Last Summer","2019","109",,"0",,
"Tolkien","2019","112",,"8654322",,
"Pokémon Detective Pikachu","2019","105",,"449762638",,
"Long Shot","2019","125",,"0",,
"Extremely Wicked, Shockingly Evil and Vile","2019","111",,"0",,
"Little White Lies 2","2019","134",,"0",,
"UglyDolls","2019","88",,"32500000",,
"Blow the Man Down","2019","90",,"0",,
"Come to Daddy","2019","96",,"117947",,
"Avengers: Endgame","2019","181",,"2799439100",,
"The Farm","2019","80",,"0",,
"Someone Great","2019","92",,"0",,
"Don't Stop Me Now","2019","102",,"5000000",,
"The Champion","2019","105",,"0",,
"The Collini Case","2019","118",,"0",,
"The Curse of La Llorona","2019","93",,"123233739",,
"HOMECOMING: A film by Beyoncé","2019","137",,"0",,
"Guava Island","2019","56",,"0",,
"The Perfect Date","2019","93",,"0",,
"Wild Rose","2019","101",,"0",,
"Teen Spirit","2019","92",,"0",,
"Stockholm","2019","92",,"0",,
"After","2019","106",,"69497587",,
"Breakthrough","2019","116",,"49200000",,
"Hellboy","2019","120",,"55065289",,
"The Ruthless","2019","111",,"0",,
"The Head Hunter","2019","72",,"44652",,
"The Best of Enemies","2019","133",,"0",,
"Little","2019","108",,"17399000",,
"Missing Link","2019","93",,"26565710",,
"Pet Sematary","2019","100",,"113118226",,
"No Filter","2019","100",,"0",,
"Battle of the Classes","2019","103",,"3458157",,
"Batman vs Teenage Mutant Ninja Turtles","2019","87",,"0",,
"Justice League vs. the Fatal Five","2019","77",,"0",,
"A Vigilante","2019","92",,"83012",,
"Shazam!","2019","132",,"367799011",,
"Welcome Back Mr. President","2019","96",,"0",,
"Let's Dance","2019","109",,"0",,
"Queen of Hearts","2019","127",,"0",,
"Dumbo","2019","112",,"353284621",,
"Who Would You Take to a Deserted Island?","2019","90",,"0",,
"Pain and Glory","2019","114",,"37359689",,
"The Dirt","2019","108",,"0",,
"Balkan Line","2019","130",,"4944386",,
"The Beach Bum","2019","95",,"4554416",,
"Triple Threat","2019","96",,"0",,
"Law of Tehran","2019","134",,"1350772",,
"Despite Everything","2019","75",,"0",,
"No manches, Frida 2: paraíso destruido","2019","102",,"26500000",,
"The Mustang","2019","96",,"1144575",,
"The Highwaymen","2019","133",,"0",,
"The Hummingbird Project","2019","111",,"876980",,
"Captive State","2019","110",,"8808611",,
"Ordinary Happines","2019","93",,"0",,
"Five Feet Apart","2019","116",,"92600000",,
"Us","2019","116",,"256067149",,
"Hotel Mumbai","2019","123",,"16900000",,
"Sweetheart","2019","87",,"0",,
"Wonder Park","2019","86",,"119559110",,
"The Death & Life of John F. Donovan","2019","123",,"3326364",,
"The Kid","2019","100",,"1561698",,
"Gloria Bell","2019","102",,"11145006",,
"The Professor and the Madman","2019","124",,"4957273",,
"The Mystery of Henri Pick","2019","101",,"0",,
"Triple Frontier","2019","125",,"0",,
"Captain Marvel","2019","124",,"1131416446",,
"Apollo 11","2019","93",,"0",,
"The Hole in the Ground","2019","90",,"3373474",,
"A Madea Family Funeral","2019","109",,"74747725",,
"The Aftermath","2019","108",,"9215591",,
"DJ Cinderella","2019","94",,"0",,
"Greta","2019","98",,"0",,
"New Biz in the Hood","2019","90",,"0",,
"Who You Think I Am","2019","101",,"0",,
"Close","2019","95",,"0",,
"The Golden Glove","2019","110",,"0",,
"Dragged Across Concrete","2019","159",,"660132",,
"By the Grace of God","2019","137",,"0",,
"The Wolf's Call","2019","116",,"12652790",,
"Is It Wrong to Try to Pick Up Girls in a Dungeon?: Arrow of the Orion","2019","82",,"338632",,
"Kim Possible","2019","86",,"0",,
"Oh, Ramona!","2019","109",,"1200582",,
"Piranhas","2019","111",,"0",,
"The Boy Who Harnessed the Wind","2019","113",,"0",,
"Fighting with My Family","2019","108",,"39055536",,
"Happy Death Day 2U","2019","100",,"64600152",,
"All Inclusive","2019","92",,"0",,
"The Queen's Corgi","2019","85",,"35515687",,
"Isn't It Romantic","2019","89",,"48800000",,
"The Man Who Killed Hitler and Then the Bigfoot","2019","96",,"3822",,
"What Men Want","2019","117",,"69766483",,
"Drunk Parents","2019","97",,"0",,
"When Mom Is Away","2019","95",,"7478544",,
"Cold Pursuit","2019","119",,"76419755",,
"The Prodigy","2019","92",,"21200000",,
"Conviction","2019","110",,"0",,
"City Hunter","2019","91",,"14702744",,
"The Lego Movie 2: The Second Part","2019","107",,"199603202",,
"The Wandering Earth","2019","126",,"0",,
"Troop Zero","2019","94",,"0",,
"Paddleton","2019","89",,"0",,
"Aniara","2019","106",,"40124",,
"Velvet Buzzsaw","2019","113",,"0",,
"The First King","2019","123",,"2440478",,
"Alita: Battle Angel","2019","122",,"405000000",,
"Serial (Bad) Weddings 2","2019","99",,"87761988",,
"15 Minutes of War","2019","98",,"0",,
"Sweetheart","2019","82",,"0",,
"BTS World Tour: Love Yourself in Seoul","2019","113",,"10195760",,
"The Great Hack","2019","114",,"0",,
"Wounds","2019","95",,"0",,
"Late Night","2019","102",,"22384741",,
"Miss Bala","2019","104",,"15200000",,
"Polar","2019","118",,"0",,
"Iron Sky: The Coming Race","2019","93",,"392166",,
"The Inventor: Out for Blood in Silicon Valley","2019","119",,"0",,
"The Edge of Democracy","2019","121",,"0",,
"Serenity","2019","102",,"14500000",,
"Extreme Job","2019","111",,"124652206",,
"Yao","2019","103",,"4017253",,
"Brexit: The Uncivil War","2019","93",,"0",,
"Kitbull","2019","9",,"0",,
"Love at Second Sight","2019","117",,"0",,
"Fyre","2019","98",,"0",,
"Purl","2019","9",,"0",,
"IO","2019","96",,"0",,
"Rebels","2019","87",,"0",,
"The Kid Who Would Be King","2019","120",,"32140970",,
"Glass","2019","129",,"246999039",,
"Reign of the Supermen","2019","87",,"0",,
"Fate/stay night: Heaven's Feel II. Lost Butterfly","2019","117",,"19790000",,
"White Snake","2019","99",,"62098770",,
"Uri: The Surgical Strike","2019","138",,"0",,
"Belzebuth","2019","114",,"0",,
"All You Need is Crime","2019","98",,"4695495",,
"A Dog's Way Home","2019","96",,"17643857",,
"The Upside","2019","126",,"125000000",,
"Polaroid","2019","88",,"0",,
"The Invisibles","2019","102",,"0",,
"Rust Creek","2019","108",,"0",,
"The Vanishing","2019","108",,"0",,
"Giant Little Ones","2019","93",,"0",,
"Escape Room","2019","100",,"155712077",,
"How to Train Your Dragon: The Hidden World","2019","104",,"539987993",,
"Taylor Swift: Reputation Stadium Tour","2018","125",,"0",,
"Long Day's Journey into Night","2018","138",,"42140000",,
"Black Mirror: Bandersnatch","2018","90",,"0",,
"Stan & Ollie","2018","98",,"24420923",,
"The King's Musketeers","2018","109",,"0",,
"Minha Vida em Marte","2018","95",,"0",,
"T-34","2018","139",,"36220872",,
"A Faithful Man","2018","75",,"0",,
"In Her Hands","2018","105",,"0",,
"Destroyer","2018","121",,"0",,
"Vice","2018","132",,"76100000",,
"Holmes & Watson","2018","90",,"40500000",,
"On the Basis of Sex","2018","120",,"38755968",,
