title,release_year,runtime_minutes,rating,box_office,director_id,country_id
The Mermaid: Lake of the Dead,2018,90,R 18+,0,1,1
Skyscraper,2018,102,PG-13,304870828,1,1
Sorry to Bother You,2018,112,R,18200000,1,1
The House That Jack Built,2018,151,R,5566776,1,1
Super Crazy,2018,90,14,0,1,1
Keep an Eye Out,2018,73,NR,0,1,1
A New Girl in Paris!,2018,102,NR,0,1,1
The First Purge,2018,97,R,137056262,1,1
Ant-Man and the Wasp,2018,119,PG-13,622674139,1,1
Won't You Be My Neighbor?,2018,95,PG-13,22835787,1,1
Three Identical Strangers,2018,97,PG-13,1041955,1,1
Patrick,2018,94,6,0,1,1
Leave No Trace,2018,109,PG,0,1,1
Tau,2018,97,R,0,1,1
The Domestics,2018,95,R,0,1,1
Hotel Transylvania 3: Summer Vacation,2018,97,PG,528600000,1,1
The Witch: Part 1. The Subversion,2018,125,R,24340302,1,1
Uncle Drew,2018,103,PG-13,17700000,1,1
Budapest,2018,102,R,0,1,1
Sicario: Day of the Soldado,2018,122,R,75836683,1,1
Calibre,2018,101,16,0,1,1
The Catcher Was a Spy,2018,94,R,953953,1,1
Time Trap,2018,87,R,0,1,1
Ideal Home,2018,91,NR,0,1,1
Looking for Teddy,2018,82,12,0,1,1
Hannah Gadsby: Nanette,2018,69,M,0,1,1
Mirai,2018,98,PG,29863754,1,1
Bao,2018,8,G,0,1,1
Batman Ninja,2018,85,PG-13,0,1,1
Set It Up,2018,105,R,0,1,1
Gotti,2018,106,R,4343227,1,1
Incredibles 2,2018,118,PG,1243225667,1,1
SuperFly,2018,107,R,20545116,1,1
Hearts Beat Loud,2018,97,PG-13,2115765,1,1
2036 Origin Unknown,2018,94,12,0,1,1
Cold War,2018,88,R,18754051,1,1
Leto,2018,126,14A,0,1,1
Boys Cry,2018,95,14,0,1,1
Hereditary,2018,128,R,87796204,1,1
Hotel Artemis,2018,94,R,12371132,1,1
Ocean's Eight,2018,111,PG-13,297718711,1,1
Jurassic World: Fallen Kingdom,2018,129,PG-13,1310469037,1,1
Escape Plan 2: Hades,2018,93,R,17592626,1,1
Shoplifters,2018,120,R,0,1,1
American Animals,2018,117,R,2847319,1,1
Action Point,2018,85,R,5059608,1,1
The Wild Pear Tree,2018,188,6,0,1,1
How to Get Over a Breakup,2018,104,16+,0,1,1
Upgrade,2018,100,R,16976561,1,1
Happy as Lazzaro,2018,128,PG-13,0,1,1
Adrift,2018,96,PG-13,59945012,1,1
211,2018,86,R,1052222,1,1
Tag,2018,100,R,75100000,1,1
Downrange,2018,90,18,0,1,1
Ibiza,2018,94,MA15+,0,1,1
Feral,2018,90,NR,0,1,1
In Darkness,2018,100,MA15+,217427,1,1
Future World,2018,88,R,0,1,1
A Prayer Before Dawn,2018,116,R,958883,1,1
MFKZ,2018,95,R,461724,1,1
Woman at War,2018,101,15,0,1,1
The Man Who Killed Don Quixote,2018,133,NR,2433457,1,1
Book Club,2018,104,PG-13,78720293,1,1
Godzilla: City on the Edge of Battle,2018,101,PG-13,876000,1,1
First Reformed,2018,113,R,3988612,1,1
Black Water,2018,105,R,0,1,1
Show Dogs,2018,90,PG,38830219,1,1
Burning,2018,148,NR,6591038,1,1
Dogman,2018,103,16,5080147,1,1
The Professor,2018,90,R,3645308,1,1
Slender Man,2018,93,PG-13,51738549,1,1
The Angel,2018,114,14,0,1,1
Deadpool 2,2018,120,R,785896632,1,1
Solo: A Star Wars Story,2018,135,PG-13,392952373,1,1
Asterix: The Secret of the Magic Potion,2018,85,AA,74488686,1,1
Fahrenheit 451,2018,100,PG-13,0,1,1
Return,2018,,NR,0,1,1
The Kissing Booth,2018,105,PG-13,0,1,1
Loro 2,2018,100,R,2984733,1,1
Abducted in Plain Sight,2018,91,NR,0,1,1
Life of the Party,2018,105,PG-13,61700416,1,1
Terminal,2018,95,NR,843970,1,1
Delirium,2018,96,R,0,1,1
The Extraordinary Journey of the Fakir,2018,96,G,3267486,1,1
Everybody Knows,2018,132,R,17997350,1,1
The Wind,2018,86,16,0,1,1
Breaking In,2018,88,PG-13,49078000,1,1
Forgive Us Our Debts,2018,104,T,0,1,1
RBG,2018,98,PG,2002767,1,1
Tully,2018,95,R,15636462,1,1
Terrified,2018,88,NR,0,1,1
Sobibor,2018,110,R,4988176,1,1
Anon,2018,100,R,1197741,1,1
MILF,2018,96,18,1100000,1,1
Here Come the Teachers,2018,97,T,0,1,1
Tremors: A Cold Day in Hell,2018,98,PG-13,0,1,1
Behind the Curve,2018,96,PG,0,1,1
Candy Jar,2018,92,PG-13,0,1,1
The Week Of,2018,116,PG-13,0,1,1
Avengers: Infinity War,2018,149,PG-13,2052415039,1,1
Disobedience,2018,114,R,8000000,1,1
Loro 1,2018,104,12,4746815,1,1
Traffik,2018,96,R,5132274,1,1
Dude,2018,90,16,0,1,1
Perdida,2018,103,R,0,1,1
Bad Samaritan,2018,111,R,3435047,1,1
I Feel Pretty,2018,110,PG-13,94539426,1,1
The Guernsey Literary & Potato Peel Pie Society,2018,124,6,23148937,1,1
Super Troopers 2,2018,100,R,31626386,1,1
Dumped,2018,95,12,0,1,1
Beast,2018,107,R,0,1,1
Love Addict,2018,93,NR,0,1,1
Deep Blue Sea 2,2018,94,R,0,1,1
Alex Strangelove,2018,99,R,0,1,1
I Am Not an Easy Man,2018,98,19,0,1,1
Overboard,2018,112,PG-13,91244913,1,1
The Miracle Season,2018,100,PG,10230620,1,1
Wildling,2018,92,R,0,1,1
Io sono Tempesta,2018,97,T,0,1,1
Truth or Dare,2018,101,PG-13,95330493,1,1
Rampage,2018,107,PG-13,428028233,1,1
Beirut,2018,109,R,7509436,1,1
Taxi 5,2018,102,14,64497208,1,1
Amateur,2018,96,R,0,1,1
Spinning Man,2018,100,R,0,1,1
Champions,2018,124,8,20121318,1,1
Chappaquiddick,2018,107,PG-13,17904202,1,1
Lean on Pete,2018,121,R,2400000,1,1
Transit,2018,102,12,1454314,1,1
Just a Breath Away,2018,90,16,2842040,1,1
"Don't Worry, He Won't Get Far on Foot",2018,115,R,4200000,1,1
A Quiet Place,2018,91,PG-13,340955294,1,1
The Titan,2018,97,R,2635408,1,1
Acrimony,2018,120,R,34800000,1,1
Just Believe,2018,100,NR,0,1,1
Gonjiam: Haunted Asylum,2018,95,13,21041950,1,1
The Rider,2018,103,R,0,1,1
Ready Player One,2018,140,PG-13,607274134,1,1
Charming,2018,90,NR,8751856,1,1
Suicide Squad: Hell to Pay,2018,86,R,0,1,1
"Paul, Apostle of Christ",2018,108,PG-13,25915966,1,1
"Game Over, Man!",2018,100,R,0,1,1
Isle of Dogs,2018,101,PG-13,64337744,1,1
Unsane,2018,98,R,14293601,1,1
Midnight Sun,2018,91,PG-13,27365467,1,1
The Full House,2018,,16,0,1,1
"Mektoub, My Love: Canto Uno",2018,181,18A,1200387,1,1
Pacific Rim: Uprising,2018,111,PG-13,290061297,1,1
10x10,2018,86,R,68260,1,1
Benji,2018,87,PG,585333,1,1
Put Grandma in the Freezer,2018,104,6,0,1,1
7 Days in Entebbe,2018,107,PG-13,9196740,1,1
Mary Magdalene,2018,120,R,11710110,1,1
Sherlock Gnomes,2018,86,PG,90497778,1,1
Ghostland,2018,91,R,0,1,1
Rolling to You,2018,107,10,0,1,1
Blockers,2018,102,R,94017294,1,1
Ricky Gervais: Humanity,2018,79,R,0,1,1
The Warning,2018,92,16,0,1,1
UtÃ¸ya: July 22,2018,92,12,0,1,1
Thoroughbreds,2018,92,R,2830775,1,1
The Outsider,2018,120,R,0,1,1
The Resistance Banker,2018,124,R,0,1,1
Hostile,2018,82,R,0,1,1
A Wrinkle in Time,2018,109,PG,132675864,1,1
Gringo,2018,111,R,11001627,1,1
The Night Eats the World,2018,94,16,95208,1,1
The Strangers: Prey at Night,2018,86,R,32144262,1,1
Tomb Raider,2018,118,PG-13,274650803,1,1
Errementari: The Blacksmith and the Devil,2018,98,14,0,1,1
The Vanishing of Sidney Hall,2018,117,R,0,1,1
My Big Gay Italian Wedding,2018,90,AA,0,1,1
Death Wish,2018,107,R,34017028,1,1
Family Is Family,2018,107,9,0,1,1
The Hurricane Heist,2018,103,PG-13,32517248,1,1
A.I. Rising,2018,85,R,0,1,1
Maquia: When the Promised Flower Blooms,2018,115,NR,4345395,1,1
Mute,2018,126,R,0,1,1
The Guilty,2018,86,R,0,1,1
Every Day,2018,97,PG-13,10400000,1,1
Haunted Hospital: Heilstatten,2018,89,16,2330777,1,1
Annihilation,2018,115,R,43070915,1,1
Level 16,2018,102,R,15575,1,1
Z-O-M-B-I-E-S,2018,94,G,0,1,1
Operation Red Sea,2018,138,R,579330426,1,1
Irreplaceable You,2018,96,12,0,1,1
"Love, Simon",2018,110,PG-13,66316289,1,1
Looking Glass,2018,103,R,0,1,1
Game Night,2018,100,R,117501013,1,1
Red Sparrow,2018,140,R,151572634,1,1
There's No Place Like Home,2018,103,6,8198518,1,1
I Can Only Imagine,2018,110,PG,86086881,1,1
Return of the Hero,2018,90,0,7362730,1,1
Hellraiser: Judgment,2018,81,NR,426290,1,1
Black Panther,2018,135,PG-13,1349926083,1,1
Status Update,2018,106,PG-13,416178,1,1
The Mercy,2018,102,PG-13,4536348,1,1
When We First Met,2018,97,PG-13,0,1,1
Revenge,2018,109,R,938055,1,1
The 15:17 to Paris,2018,94,PG-13,57076286,1,1
Custody,2018,93,12,81455,1,1
Peter Rabbit,2018,93,PG,351266433,1,1
Accident Man,2018,101,R,0,1,1
The Cloverfield Paradox,2018,102,PG-13,0,1,1
The Captain,2018,118,R,0,1,1
Winchester,2018,100,PG-13,44019588,1,1
I'm Back,2018,92,T,0,1,1
Braven,2018,94,R,854319,1,1
The Current War,2018,108,PG-13,12217160,1,1
Scooby-Doo! & Batman: The Brave and the Bold,2018,76,PG,0,1,1
Psychokinesis,2018,101,15,0,1,1
The Magic Tuche,2018,92,U,47427990,1,1
Kickboxer: Retaliation,2018,110,14,4537,1,1
The Clapper,2018,89,R,0,1,1
Forever My Girl,2018,104,PG,16367326,1,1
Early Man,2018,89,PG,53431158,1,1
Please Stand By,2018,93,PG-13,0,1,1
Padmaavat,2018,163,NR,81673897,1,1
Terrifier,2018,84,NR,421798,1,1
A Futile and Stupid Gesture,2018,101,R,0,1,1
Fabrizio De AndrÃ©: Principe libero,2018,188,NR,0,1,1
Ghost Stories,2018,98,16,135095,1,1
The Tale,2018,115,R,0,1,1
Eighth Grade,2018,94,R,13539709,1,1
The Open House,2018,94,NR,0,1,1
Step Sisters,2018,104,PG-13,0,1,1
Mom and Dad,2018,86,R,169209,1,1
On Chesil Beach,2018,110,R,3335913,1,1
Il vegetale,2018,84,T,8475827,1,1
Den of Thieves,2018,140,R,80509622,1,1
12 Strong,2018,130,R,67450815,1,1
(Girl)Friend,2018,82,16+,0,1,1
Fifty Shades Freed,2018,105,R,371985018,1,1
Acts of Violence,2018,86,R,386790,1,1
Batman: Gotham by Gaslight,2018,78,R,3469151,1,1
Proud Mary,2018,88,R,21753365,1,1
Blessed Madness,2018,109,T,4154000,1,1
The Commuter,2018,104,PG-13,119942387,1,1
Maze Runner: The Death Cure,2018,143,PG-13,288175335,1,1
The Invisible Boy: Second Generation,2018,90,T,1500000,1,1
Burn Out,2018,107,12,0,1,1
The Leisure Seeker,2018,112,R,3009621,1,1
Insidious: The Last Key,2018,103,PG-13,172811971,1,1
Day of the Dead: Bloodline,2017,90,R,0,1,1
Like a Cat on a Highway,2017,99,T,0,1,1
Naples in Veils,2017,113,12,7197082,1,1
Finding Momo,2017,85,12,5226331,1,1
The 12th Man,2017,136,NR,9567121,1,1
Phantom Thread,2017,130,R,47756590,1,1
The Post,2017,116,PG-13,179769467,1,1
Bright,2017,117,R,0,1,1
Hostiles,2017,134,R,36976336,1,1
Hangman,2017,98,R,104503,1,1
Downsizing,2017,135,R,55003890,1,1
All the Money in the World,2017,132,R,56996304,1,1
This Crazy Heart,2017,104,AA,0,1,1
Father Figures,2017,113,R,25601244,1,1
Joint Custody,2017,93,12,0,1,1
Promise at Dawn,2017,130,6,9242157,1,1
Along with the Gods: The Two Worlds,2017,139,NR,125983972,1,1
Pitch Perfect 3,2017,93,PG-13,185400345,1,1
The Greatest Showman,2017,105,PG,459066134,1,1
Bleeding Steel,2017,109,R,0,1,1
Christmas Inheritance,2017,105,G,0,1,1
Christmas Wedding Planner,2017,86,PG,0,1,1
Poor but Richer,2017,94,T,0,1,1
Journey's End,2017,108,R,0,1,1
Star Wars: The Last Jedi,2017,152,PG-13,1332698830,1,1
Ferdinand,2017,108,PG,295038508,1,1
Jumanji: Welcome to the Jungle,2017,119,PG-13,995339117,1,1
El Camino Christmas,2017,97,16,0,1,1
Pyewacket,2017,88,NR,166610,1,1
Bullet Head,2017,93,R,87465,1,1
Molly's Game,2017,140,R,59284015,1,1
"I, Tonya",2017,120,R,53900000,1,1
Christmas & Co.,2017,99,L,0,1,1
F the Prom,2017,92,NR,0,1,1
Slumber,2017,84,R,0,1,1
Perfect Strangers,2017,101,PG-13,0,1,1
Wonder Wheel,2017,101,PG-13,15366466,1,1
Fullmetal Alchemist,2017,135,PG-13,8053641,1,1
The Shape of Water,2017,123,R,195300000,1,1
"Three Billboards Outside Ebbing, Missouri",2017,115,R,162729321,1,1
I Can Quit Whenever I Want 3: Ad Honorem,2017,97,T,0,1,1
Forgotten,2017,108,15,9968972,1,1
The Cured,2017,95,R,323776,1,1
In the Fade,2017,106,R,4997844,1,1
Le Brio,2017,95,AL,10968212,1,1
Darkest Hour,2017,125,PG-13,150847207,1,1
A Christmas Prince,2017,92,PG,0,1,1
Godzilla: Planet of the Monsters,2017,89,PG-13,3300000,1,1
The Motive,2017,104,14,0,1,1
Almost Friends,2017,105,10,0,1,1
The Breadwinner,2017,94,PG-13,312381,1,1
Sweet Virginia,2017,94,R,10456,1,1
"Roman J. Israel, Esq.",2017,122,PG-13,13025860,1,1
Mudbound,2017,135,R,0,1,1
I Kill Giants,2017,106,PG-13,0,1,1
The Star,2017,86,PG,0,1,1
Justice League,2017,120,PG-13,661326987,1,1
Wonder,2017,113,PG,315025930,1,1
The Bookshop,2017,110,6,12055868,1,1
Mayhem,2017,87,NR,17366,1,1
Addio fottuti musi verdi,2017,93,T,822764,1,1
Muse,2017,107,16,0,1,1
Daddy's Home 2,2017,100,PG-13,180613180,1,1
Paddington 2,2017,104,PG,290132513,1,1
WHAT DID JACK DO?,2017,17,12,0,1,1
You Were Never Really Here,2017,89,R,9400000,1,1
November Criminals,2017,86,PG-13,0,1,1
The Endless,2017,112,NR,956425,1,1
One Cut of the Dead,2017,96,16,27590180,1,1
The Place,2017,102,16,0,1,1
My Friend Dahmer,2017,107,R,1361611,1,1
Newness,2017,112,18,0,1,1
Last Flag Flying,2017,125,R,1872950,1,1
Murder on the Orient Express,2017,114,PG-13,352800000,1,1
Tigers Are Not Afraid,2017,83,14,0,1,1
The Dawn Wall,2017,101,NR,0,1,1
Trolls Holiday,2017,26,PG,0,1,1
Carbone,2017,104,16,0,1,1
Based on a True Story,2017,97,12,0,1,1
Ayla: The Daughter of War,2017,124,PG-13,21107423,1,1
Olaf's Frozen Adventure,2017,22,G,0,1,1
Mazinger Z: Infinity,2017,95,PG-13,2732673,1,1
Acts of Vengeance,2017,87,R,320705,1,1
Marrowbone,2017,111,R,12294931,1,1
Coco,2017,105,PG,814641172,1,1
Avicii: True Stories,2017,97,Btl,0,1,1
24 Hours to Live,2017,94,R,5800000,1,1
The Girl in the Fog,2017,128,PG-13,0,1,1
Suck Me Shakespeer 3,2017,120,14,64236772,1,1
Suburbicon,2017,105,R,12751667,1,1
Thank You for Your Service,2017,109,R,9995692,1,1
Beyond Skyline,2017,105,R,992181,1,1
"Marry Me, Dude",2017,92,U,0,1,1
See You Up There,2017,113,12,15100000,1,1
Jigsaw,2017,91,R,104223315,1,1
Wheelman,2017,82,R,0,1,1
Boo 2! A Madea Halloween,2017,100,PG-13,48333932,1,1
1922,2017,102,MA15+,2943477,1,1
Cold Skin,2017,106,16,0,1,1
Tragedy Girls,2017,98,R,0,1,1
The Death of Stalin,2017,107,R,24600000,1,1
The Killing of a Sacred Deer,2017,121,R,10700000,1,1
Same Kind of Different as Me,2017,119,PG-13,6423605,1,1
Knock,2017,113,6,0,1,1
Creep 2,2017,80,R,0,1,1
American Satan,2017,111,R,237708,1,1
Professor Marston and the Wonder Women,2017,108,R,1600000,1,1
The Babysitter,2017,85,R,0,1,1
The Man from Earth: Holocene,2017,98,NR,0,1,1
Breathe,2017,118,PG-13,5026154,1,1
The Meyerowitz Stories (New and Selected),2017,112,R,0,1,1
Marshall,2017,118,PG-13,10051659,1,1
Wonderstruck,2017,115,PG,1947099,1,1
The Man Who Invented Christmas,2017,105,PG,8100000,1,1
Happy Death Day,2017,97,PG-13,125479266,1,1
Loving Pablo,2017,123,R,17535962,1,1
6 Below: Miracle on the Mountain,2017,97,PG-13,0,1,1
Cult of Chucky,2017,91,R,2332018,1,1
Geostorm,2017,109,PG-13,221600160,1,1
The Ritual,2017,94,R,1786396,1,1
Coexister,2017,90,16,0,1,1
Dismissed,2017,87,NR,0,1,1
Cargo,2017,105,NR,56385,1,1
Better Watch Out,2017,89,R,176288,1,1
The Florida Project,2017,112,R,11303040,1,1
How to Talk to Girls at Parties,2017,103,R,0,1,1
Spielberg,2017,147,12,0,1,1
Woody Woodpecker,2017,91,PG,15316635,1,1
The Lodgers,2017,93,R,916727,1,1
My Little Pony: The Movie,2017,99,PG,61294644,1,1
The Mountain Between Us,2017,109,PG-13,62832209,1,1
C'est la vie!,2017,115,AA,23800000,1,1
Blade Runner 2049,2017,164,R,259239658,1,1
The Outlaws,2017,121,16,52946454,1,1
Sniper: Ultimate Kill,2017,93,R,0,1,1
Rip Tide,2017,85,NR,0,1,1
Thor: Ragnarok,2017,131,PG-13,855301806,1,1
SPF-18,2017,75,PG-13,0,1,1
The Ash Lad: In the Hall of the Mountain King,2017,100,U,4522950,1,1
Our Souls at Night,2017,101,12,0,1,1
Holy Camp!,2017,109,12,2963886,1,1
Goodbye Christopher Robin,2017,107,PG,7299662,1,1
Lucky,2017,88,NR,955925,1,1
Super Dark Times,2017,103,NR,33109,1,1
Gerald's Game,2017,104,NR,0,1,1
Satan's Slaves,2017,107,16,9033726,1,1
Flatliners,2017,111,PG-13,45158254,1,1
Mark Felt: The Man Who Brought Down the White House,2017,103,PG-13,4372130,1,1
The Foreigner,2017,113,R,145374099,1,1
Blade Runner: Black Out 2022,2017,16,PG-13,0,1,1
Jeepers Creepers 3,2017,100,R,4017852,1,1
Ravenous,2017,104,16,0,1,1
Brawl in Cell Block 99,2017,132,NR,64453,1,1
Salyut-7,2017,106,PG-13,13767037,1,1
Killing Gunther,2017,93,R,197616,1,1
Rendel,2017,105,NR,1891907,1,1
Stronger,2017,119,R,8484418,1,1
Only the Brave,2017,133,PG-13,25754775,1,1
Submergence,2017,112,NR,0,1,1
Battle of the Sexes,2017,121,PG-13,12638526,1,1
Gaga: Five Foot Two,2017,101,R,0,1,1
The Lego Ninjago Movie,2017,101,PG,123081555,1,1
My Son,2017,84,TP,0,1,1
Kingsman: The Golden Circle,2017,141,R,410902662,1,1
Thelma,2017,116,NR,1500000,1,1
Rebel in the Rye,2017,106,PG-13,944370,1,1
2048: Nowhere to Run,2017,6,PG-13,0,1,1
The Insult,2017,112,12,1001305,1,1
Brad's Status,2017,101,R,2400000,1,1
Leatherface,2017,88,R,1476843,1,1
Victoria & Abdul,2017,112,PG-13,66558465,1,1
mother!,2017,121,R,44516999,1,1
Victor Crowley,2017,83,NR,0,1,1
Unicorn Store,2017,92,6,0,1,1
The Third Murder,2017,125,R,0,1,1
Kodachrome,2017,105,R,0,1,1
Borg vs McEnroe,2017,108,R,16657800,1,1
Rememory,2017,111,PG-13,0,1,1
Papillon,2017,134,R,10060903,1,1
Memoir of a Murderer,2017,118,R,0,1,1
Home Again,2017,97,PG-13,27020284,1,1
Crooked House,2017,115,PG-13,2049844,1,1
It,2017,135,R,704242888,1,1
Jim & Andy: The Great Beyond,2017,93,R18+,0,1,1
Toc Toc,2017,92,PG,0,1,1
The Vault,2017,91,18,5728,1,1
Lady Bird,2017,94,R,79000000,1,1
The Layover,2017,88,R,0,1,1
God's Own Country,2017,105,R,2559939,1,1
2036: Nexus Dawn,2017,7,PG-13,0,1,1
Veronica,2017,105,R,0,1,1
Bushwick,2017,94,18A,0,1,1
Beach Rats,2017,99,R,486623,1,1
Birth of the Dragon,2017,103,PG-13,7220490,1,1
The Square,2017,151,R,9494535,1,1
Death Note,2017,101,R,0,1,1
Monster Family,2017,93,PG,29230695,1,1
Bingo: The King of the Mornings,2017,113,16,0,1,1
Killing Ground,2017,88,R,0,1,1
The Snowman,2017,119,R,43203413,1,1
BPM (Beats per Minute),2017,143,16,7632420,1,1
Starship Troopers: Traitor of Mars,2017,87,R,0,1,1
Renegades,2017,105,PG-13,2602149,1,1
Dave Made a Maze,2017,81,NR,0,1,1
Fireworks,2017,90,PG-13,26617621,1,1
What Happened to Monday,2017,123,R,27975429,1,1
American Made,2017,115,R,133511855,1,1
Madame,2017,91,12,0,1,1
Logan Lucky,2017,119,PG-13,48453605,1,1
The Hitman's Bodyguard,2017,118,R,176586701,1,1
The End?,2017,100,18,185469,1,1
Batman and Harley Quinn,2017,74,PG-13,39091,1,1
Naked,2017,96,12,0,1,1
Good Time,2017,102,R,3283369,1,1
Cage Dive,2017,80,R,863413,1,1
Ingrid Goes West,2017,97,R,24931915,1,1
The Glass Castle,2017,127,PG-13,22088533,1,1
The Nut Job 2: Nutty by Nature,2017,91,PG,68743485,1,1
All I See Is You,2017,110,R,646946,1,1
Little Evil,2017,94,16,0,1,1
Sharknado 5: Global Swarming,2017,90,MA15+,0,1,1
Mary Shelley,2017,120,PG-13,0,1,1
A Bad Moms Christmas,2017,104,R,130560428,1,1
Columbus,2017,104,PG-13,1015744,1,1
Annabelle: Creation,2017,110,R,306592201,1,1
Wind River,2017,107,R,44998252,1,1
The Dark Tower,2017,95,PG-13,113231078,1,1
Kidnap,2017,95,R,30718107,1,1
A Taxi Driver,2017,138,M,81927980,1,1
Love and Bullets,2017,140,T,0,1,1
S.W.A.T.: Under Siege,2017,89,R,0,1,1
Detroit,2017,143,R,23400000,1,1
Call Me by Your Name,2017,132,R,43143046,1,1
Wolf Warrior 2,2017,124,14,870322670,1,1
The Party,2017,71,R,3300000,1,1
Brigsby Bear,2017,97,PG-13,532669,1,1
The Only Living Boy in New York,2017,89,M,2600000,1,1
The Battleship Island,2017,132,PG-13,46183383,1,1
The Son of Bigfoot,2017,92,PG,46372519,1,1
Atomic Blonde,2017,115,R,100014025,1,1
The Emoji Movie,2017,86,PG,216909830,1,1
Girls Trip,2017,122,R,140376621,1,1
Descendants 2,2017,111,G,0,1,1
First Kill,2017,97,R,0,1,1
Dunkirk,2017,107,PG-13,527000000,1,1
Valerian and the City of a Thousand Planets,2017,137,PG-13,225973340,1,1
#realityhigh,2017,99,12,0,1,1
Radius,2017,93,M,14097,1,1
Tokyo Ghoul,2017,119,NC-17,5379371,1,1
"No Game, No Life: Zero",2017,106,R,6356284,1,1
PokÃ©mon the Movie: I Choose You!,2017,98,NR,37552144,1,1
American Assassin,2017,112,R,67200000,1,1
Tulip Fever,2017,107,R,9204549,1,1
The Saint,2017,92,PG-13,0,1,1
The Humanity Bureau,2017,94,R,17544173,1,1
War for the Planet of the Apes,2017,140,PG-13,490719763,1,1
6 Days,2017,95,R,0,1,1
Mary and The Witch's Flower,2017,103,PG,42170089,1,1
Wish Upon,2017,91,PG-13,14300000,1,1
Shot Caller,2017,121,R,0,1,1
Spider-Man: Homecoming,2017,133,PG-13,880166924,1,1
Revolt,2017,87,R,24416,1,1
Inconceivable,2017,105,R,0,1,1
The Little Hours,2017,90,R,1647675,1,1
Amityville: The Awakening,2017,87,PG-13,8481997,1,1
The House,2017,88,R,34200000,1,1
2:22,2017,99,M,3945729,1,1
Faces Places,2017,94,12,1108983,1,1
Bedeviled,2017,91,R,0,1,1
Okja,2017,122,PG-13,0,1,1
Baby Driver,2017,113,R,226945087,1,1
Jungle,2017,115,R,1906640,1,1
Godard Mon Amour,2017,108,R,82264,1,1
The Beguiled,2017,93,R,27869129,1,1
The Bad Batch,2017,119,R,180851,1,1
Loving Vincent,2017,95,PG-13,42187665,1,1
Ava,2017,106,18,500000,1,1
The Big Bad Fox and Other Tales,2017,83,G,19030780,1,1
The Mansion,2017,100,16,0,1,1
Happy End,2017,110,R,2610794,1,1
Escape Room,2017,81,R,1870824,1,1
The Nile Hilton Incident,2017,111,16,81089,1,1
You Get Me,2017,89,M,0,1,1
Lou,2017,6,G,0,1,1
OtherLife,2017,96,14,0,1,1
Overdrive,2017,93,PG-13,11247280,1,1
The Book of Henry,2017,105,PG-13,4596705,1,1
Transformers: The Last Knight,2017,154,PG-13,605425157,1,1
Rough Night,2017,101,R,45056771,1,1
Despicable Me 3,2017,90,PG,1034800131,1,1
Cars 3,2017,102,G,383925276,1,1
Rakka,2017,22,NR,0,1,1
Back to Burgundy,2017,113,AA,0,1,1
All Eyez on Me,2017,139,R,55668698,1,1
Shimmer Lake,2017,83,15,0,1,1
Skins,2017,78,NR,0,1,1
Megan Leavey,2017,116,PG-13,13406883,1,1
It Comes at Night,2017,91,R,19280931,1,1
The Villainess,2017,129,R 18+,8737458,1,1
My Cousin Rachel,2017,106,PG-13,9200168,1,1
Once Upon a Time in Venice,2017,94,R,855888,1,1
The Hunter's Prayer,2017,91,R,0,1,1
The Mummy,2017,110,PG-13,409231607,1,1
Icarus,2017,121,12,0,1,1
The Recall,2017,91,R,1319566,1,1
The Exception,2017,107,R,708973,1,1
In a Heartbeat,2017,4,NR,0,1,1
Loveless,2017,122,14,3925992,1,1
Kill Switch,2017,91,R,0,1,1
Captain Underpants: The First Epic Movie,2017,88,PG,125427681,1,1
Wonder Woman,2017,141,PG-13,823970682,1,1
Buster's Mal Heart,2017,96,18A,73121,1,1
Resident Evil: Vendetta,2017,97,R,0,1,1
Drone,2017,91,NC-17,0,1,1
Double Lover,2017,108,NR,4248574,1,1
War Machine,2017,122,R,0,1,1
Black Butterfly,2017,93,R,0,1,1
47 Meters Down,2017,89,PG-13,62198461,1,1
Churchill,2017,110,PG,0,1,1
Baywatch,2017,116,R,177900000,1,1
The Man with the Iron Heart,2017,120,R,4412639,1,1
Dirty Dancing,2017,130,PG,0,1,1
Pirates of the Caribbean: Dead Men Tell No Tales,2017,129,PG-13,795922298,1,1
BLAME!,2017,106,PG-13,0,1,1
Diary of a Wimpy Kid: The Long Haul,2017,91,PG,40120144,1,1
Wakefield,2017,106,R,798214,1,1
"Everything, Everything",2017,96,PG-13,61621140,1,1
The Wall,2017,90,R,4500000,1,1
Everything You Want,2017,106,T,249009,1,1
The Wizard of Lies,2017,133,R,0,1,1
Problemos,2017,85,AL,0,1,1
Message from the King,2017,102,16,315132,1,1
King Arthur: Legend of the Sword,2017,126,PG-13,149175066,1,1
Alien: Covenant,2017,122,R,240891763,1,1
Fairy Tail: Dragon Cry,2017,85,PG-13,1420035,1,1
The Dinner,2017,120,R,2500000,1,1
Keep Watching,2017,90,16,0,1,1
Bad Genius,2017,130,PG-13,42350000,1,1
Snatched,2017,90,R,60800000,1,1
Blade of the Immortal,2017,140,R,150532,1,1
Small Crimes,2017,95,19,0,1,1
Voice from the Stone,2017,91,R,0,1,1
The Crucifixion,2017,90,R,6554322,1,1
BÄhubali 2: The Conclusion,2017,166,NR,280700000,1,1
The Circle,2017,110,PG-13,40651864,1,1
Stephanie,2017,86,R,0,1,1
Unlocked,2017,98,R,0,1,1
Wedding Unplanned,2017,94,16+,0,1,1
